sentence_id	sentence	sentence_domain	source	is_used	clips_count
123c545c9a8c05754e10598d3a058ad01d7cfcf63ddd85cde67cd5e777c5962c	Za ka turo min wasu sunaye da lambobin kiran na gaggawa don kai?		sentence-collector	1	2
124e0af13ed1c50a5f3e5161a1b735a0d26f0b3d1a218148c24081dab553871f	Zan buƙaci kuɗi fiye da haka.		sentence-collector	1	2
127548f56bdcb50d43732c894837b89923076f32edf1608a47c84cda363c96c3	Kuɗi ba komai bane.		sentence-collector	1	2
12798cf18cbbb6b653471d856c396489dbe9f50d873b7d09c63d28cb1398ad7e	An ɗauki shanu ababnen bauta a India.		sentence-collector	1	2
127e6dea21afc3bfd89fe566dcf555f31cb5e773de7603c4f457ae95b9f640f8	Ciniki ya hau cikin sauri a makon da ya wuce, a maganar kakakin woolworth.		sentence-collector	1	2
127f10cc6332e1b47906cab484cf74232807b9d0ee120f70d54cc8d3ff55c4e2	Ina mamakin ko zan iya wannan.		sentence-collector	1	2
128881bfbdee56946b98362979335ca5b43d12c6f12b76ef4223f40a09d1a873	Kamar Musa bai bata rai iri na Jummai.		sentence-collector	1	2
128a2424565c910bb722b2368ec74c10c86ff7e3ec48d64fd78cee915b14caa7	Murmurewarsa ba wani abu bane mu'ujiza.		sentence-collector	1	2
129fdec47b92360b526d84a6ef0137ce89956ddd1148d8dcf51c5f1444aa9dc5	Ku sassauta kawai.		sentence-collector	1	2
12a13ac5092c95096ab0a5a09bc48d0374763c11a7238d41a053ced3a26f0fe9	Mr. Wood ya zo kofa kuma yayi magana da maman Tony.		sentence-collector	1	2
12bf03004da945386c41b6e65f59732018cca0fc7c3f9b65dfa982196346ae63	Ishaku ya umarci masu gadi su rufe kofofin fita na wurin.		sentence-collector	1	2
12cd99f9a108ad322024058ce8f95fd32d26a287a58a2053c1834be9b61e0e98	Ban san Hassan da Maimuna ba su da lafiya ba.		sentence-collector	1	2
12f5e703b0471e7ad3eb5d497d9e4034ac63205260622487afc6aac872590bd7	Yan-Adam suna kamuwa da kwayar cutar ta fannin yanka da cin naman dabba.		sentence-collector	1	2
12f70d2737f55c9799980abfaa425ec32277001f172debc2b4211103df1938b4	Kada ku ji tsoron karnukan farauta.		sentence-collector	1	2
13100187f0fb2265ed229b0afb3860d2498d15a223df99022978e81c8be2006f	Kada a ga waɗannan canje-canje a matsayin barin aiki gaba ɗaya da takalifi.		sentence-collector	1	2
13108abd525e48851235cf671821bbe4e396ad24719b2a34c9cd7d9cc0ed6780	Ko akwai wajen da za mu iya magana cikin sirri?		sentence-collector	1	2
131aec8a023a3a77002c148a59aa87e3c16084a3fb45a90e94540ab6b40e344f	Bakin gemunsa kamar bakin tukunya, tsawonsa kuwa daga haba harzuwa kafarsa.		sentence-collector	1	2
1321c01000b3e570d5d32b508540cc86e1c21f3ef496aae661ffcaca8ba28bd2	Zuwa gobe da safe yarinyar ta kammala.		sentence-collector	1	2
132ccacae2bebeb5d29e5598bb8d7d8b2ab7dafc0b129b6c0426360dc16effe9	Ba na komai sai aiki.		sentence-collector	1	2
1338f3dfbf027be3c5badbfb1b83bfa19560c85ddc87a93ec7ae0d2fec2a8e5d	Ta yaya za ka jure zama da su?		sentence-collector	1	2
133c17da975d2ed7df53c1b4f41aa52e76119dea15586c94ac35304fa2ebe0bc	Aliko ya ce karen Hadizatu ya cije shi a hannu.		sentence-collector	1	2
133e63bcd68e152ab865e5dba385ee838e3c6067f6426963bd1e3706f8fe9f1e	Ba na tsammanin za ku iya yin hakan.		sentence-collector	1	2
134e4f6e4b2a26a4302e026f4c3204977f6b701fc3ae54470582ef961ae83e27	Sun harbo jiragen makiya biyu yayin da suka kai mamaya.		sentence-collector	1	2
135818a69814d7b6674afbb56eaa58dfab4c7e2f82bdc2552629cdcb572b7ece	An tuhumi Hassan da fitar da wasu muhimman bayanai.		sentence-collector	1	2
1363fdbfd570d48349599399e73871bad26394271a423ae9e0d9eee06cc4dcdc	Dayawa na duban yiwuwar rushewan tattalin arziki.		sentence-collector	1	2
137324717cb138b3890dc864a67e59fe5f6bfd754cbd98d99dd6e5bbd63b11fc	Kawai ka saka 'R' a ƙarshe. Yanzu kana da sabon shafin yanar gizo!		sentence-collector	1	2
13863bd77c152888b80e068ac3730494024f656514a4501f0e5214b99270a020	Akwai gidan adana kayan tarihi a nan garin?		sentence-collector	1	2
138e7fe7611dd1445cacd822ef0611039b78fd3495e391bba473a880dd1e8a92	Ban sanya kwat ba.		sentence-collector	1	2
13c93c44ac4aa036384187f4b816f1ba42f8618471b13e4544aed5af28434fbc	Don ba shi mamaki a ranar haihuwarsa, Na shirya kyakkyawan keken.		sentence-collector	1	2
13c9f821859fc2f10c39edc6d7839851919d0f7c6ceb10cf34596d9d3aabee87	Ki tabbatar ba ki cutar da kanki ba.		sentence-collector	1	2
13d7c15dfb8a923f330fbd78c7311586409c73c893a4ce144d18824bddf56b33	Ba na tsammanin Jami na da tabbacin abinda Laditu ke son yi.		sentence-collector	1	2
13ee038d2bfaa37b96e1dc5b39a18647c8aded958eb8c45b6eca4582cd9330ae	Hassan ya san tarihin Turanci daga farko har ƙarshe.		sentence-collector	1	2
13eec8cb1396cd836f635570f0ed3580f3ff44986545bcb8e5cf3c020a17e6f3	An samo wannan tsakanin yatsa da babban yatsa.		sentence-collector	1	2
13f32cf90838d4d79acd0c9d92cc45954cecf3e995556453cba4fbb1d1a1bed5	Yanzu dama ce mai kyau ta hukunta Ishaku game da abinda ya aikata.		sentence-collector	1	2
140df8c4f2edc89257b593c6c674c3b617287f83d878b1d0c8d56073e706af40	Ibrahim ya faɗa mun cewa yana shirin zuwa Australia.		sentence-collector	1	2
142d546570ff7acb1784f2cac5724f2b17d148f369a05af4ae8534824c41b27c	Ban taba kiran shi da wawa ba.		sentence-collector	1	2
142fb5c67d907d1df1af571a3818373950fd6773a7318b53cfeabac1571363e5	Babangida da Rifkatu ba za su yi wa kansu haka ba.		sentence-collector	1	2
1441ab720e2943dafcf7a0d24d8948cf222bf8b725cc1a29605aa716537174e8	Babangida ya yi nasara kan rashin samun daidaito.		sentence-collector	1	2
1446a9e057a02c1d1c8f4e294fc234caa5876104d46fadffd9fc964b7566b905	Gobarar ta fara ne daga ɗan tartsatsin wuta.		sentence-collector	1	2
145e4cbb21cf123abc5b14294a889c7473973262ca31f05bcac860edf25c1597	Sun ce za su kira ka.		sentence-collector	1	2
14620e0d43c479aee786aa3cb831d3183c85f809af91beba3794e31c52105698	Bitrus zai kasance a Boston gobe dai-dai wannan lokacin.		sentence-collector	1	2
1470be5622d50e2bf1d69f5fd18bc1e6925a3cdc59b5df18946e33ac631839ee	Mr. Wood ya sa sakatariyarsa ta buga wasiƙunsa.		sentence-collector	1	2
147934ee3ed04604be0e70a58fc3ba8e04a30d65098f7863325cb04f0f91bcda	Abokina na son ya amsa laifi.		sentence-collector	1	2
148cbfa49801615792487657a7f5fbf8de8617477d452273b73cfc7ca1af802c	Ni da Jami muna tura wa juna sako ko da yaushe.		sentence-collector	1	2
149d9f11481c6d7d6bc6d43d04306ef5e86ec34ae265b5ece0e48cc2343ea828	Akwai wahala, amma ya cancanci ko wane digon zaki.		sentence-collector	1	2
14a32929a5c4afe0bb5ac2fcf84771a2fff7f926f191e48aedb2f08382cd02a2	Kar ka yi masa magana a haka.		sentence-collector	1	2
14a370b699a89fd20ab79f7d70be4df8c2af7c8a32f35038758518c8561939a0	Muna fatan za ka shigo cikin aikin da muke.		sentence-collector	1	2
14a577e2f1388cbbb08f7b6fa30740dc1fe7a26f79add5dd88289d244d3fcfd9	Nasan Aliko dole yayi hakan kuma.		sentence-collector	1	2
14b0ff8225984df563ad36a0e79e2829d9282aff39b6c471a8516b1493225a43	Bai kamata mu rika magana da juna ba.		sentence-collector	1	2
14d59645e476e398bb92935a5da156d8a269f24fe99e756232dc82c2c90d9aa0	Ba na tunanin Aliyu ya tabbatar da abun da Jummai take so ta yi.		sentence-collector	1	2
14ddef880f16a1a48cb7bfa80e1fb019f71d051124eb482dac4f2ba9ffd33398	Shin ba wani abu da za su yi ranar Juma'a?		sentence-collector	1	2
14f99e76a92859e92190bea1509c4f2b3ced44892a4bfa6ee6619042e2108272	Abdullahi ya ce Zulai ba ta da tabbacin ko Hassan zai yi haka.		sentence-collector	1	2
14fa85a2a70455ce04a00341ce0ccfad7fd096a6e4aa35d2c8e5c551888ce9eb	Hanyar ta ci gaba kai tsaye don mil tsawon ƙarewa.		sentence-collector	1	2
14fad9f79cf2efac50b7eb3aaa645c8e1d86fa6929a78b7e92c2182b19df388e	Ya yi ƙoƙarin nuna shi jarumi ne, bayan an yi garkuwa da shi.		sentence-collector	1	2
1502d46d18350f0d75bc60f4a6a0061e45ecc39c0cf642b635b1bbeaeb12c625	Zamu tafi gida.		sentence-collector	1	2
152a086c83224014fc973988b8fe2c929854ff116adf356305a3ca7742562a37	Duniya tana bukatar bayanan da Wikipeidia ka bayarwa, fiye da haka yanzu.		sentence-collector	1	2
15658ffc9c9a301faf62ee77a180fa44490e348bcff5a48066da183d1de5a2fd	Layin an sa sunan Shugaba Madison.		sentence-collector	1	2
156c89ed26f92620af912c3f36e609d2f5094d0190c6fa2321dd260bac9feb6b	Ina tsoron kada ku cutar da Aliyu.		sentence-collector	1	2
157c6a6040bd7abcd66b6542cd5e4a2b9df025c97d714fc13e2302328fc0a990	Habibua ba shine ya aro mota ta ba.		sentence-collector	1	2
157e60dcbd79b665014542a84a84dd145d7a37e6c4ef1f02f77989f37c48fcc9	Yi hakuri game da abinda ya faru jiya.		sentence-collector	1	2
158234394fc05efebc235a0fa4f275028b48371e5c24824940a59e53408bf2af	Babangida wataƙila ba zai zama mai wayo kamar yadda kake tsammani ba.		sentence-collector	1	2
1589464256515496d2eaf8509bf14cb74e049fb33abe2a0b679a9eab47338118	Ba wani daga cikin iyalaina da zai yi haka.		sentence-collector	1	2
1595e0bce6c25fbe4b1cc1a8fd0f5d607c8cdca3d18c7631c8c3244c6139513e	An sami alamun shan ƙwaya a gwajin da aka yiwa Babangida.		sentence-collector	1	2
159e30e967112df0dee4ae162706d2ce8368bdfa43f9bd9204f2b06bcd9a9f34	Yawanci sun yarda da labarin.		sentence-collector	1	2
15a238dff35a5bfeea65319bc30ff3ef812103e2512b12cc2f5b811357365f93	Su na cin zuma da biredi.		sentence-collector	1	2
15a85496cb188ae9a7488bf235e39443f83e4e18ab4be0fb3cd6d47328e31e94	Falmata ta rufe kanta a ɗakinta tana kuka kusan awa daya.		sentence-collector	1	2
15b00a483391f79c0ebda23341ab2e3d2c2a24d2f3c75c47f9a3fe2017593d92	Kamar hange na bai kai yadda na saba yi ba.		sentence-collector	1	2
15b37bca78ae031fab67e38b7e972507941e1f8d0c77cb903812c9c197046c03	Bayan kwashe shekaru goma suna kasuwancin hadin gwiwa, sun yanke hukuncin rabawa.		sentence-collector	1	2
15c06a52a70286b1dadea8859234da7e0da86659cec9fdb9fc93de59a3db893a	Jauro ya shirya kashe Amsaam.		sentence-collector	1	2
15c29d14f5eb9879c05315df5ca8306d7d590dd929964a2dcea425c1f6304f00	Ɓeran ya gudu ya ƙetare hanya.		sentence-collector	1	2
15cb059bb7ef1e358d9016a6ef372db5c44e28c2622fd2efdcd291709b6bc911	Ba wanda ya san Yusuf tsohon maƙaryaci ne.		sentence-collector	1	2
15def389a00cc5361ef10215e9b1307782e97392fbf4e19f7584fc9d11aceab2	A ɗauraye da kyau a ruwa mai gudana.		sentence-collector	1	2
15ee0acab86dedd18a031a78a147805db4971f6b7aefa42790ff021c4d079c5e	Na so wuraren zama tsawon yadi shida nesa da kotun.		sentence-collector	1	2
15ef6fa8ddb2006a73a1e2830c7a63846f6e84ac3048a24faef3a1d486fa40e0	Lokacin da ya shiga cikin ginin, ya tsorata sakamakon jin kuka kwatsam.		sentence-collector	1	2
16239314c0aa65bf1a72205b3cec83738e10e2547a9ad8c609c13fb225a153d6	Za ka iya daukar duk littafin da ka ke so.		sentence-collector	1	2
16374413fab49c12fa798ef6422f6c75e0133e96f703a0eb3e180fe65c5f13e0	Tana jin dadin kallon finafinan abin tsoro.		sentence-collector	1	2
1641b8bfa6080dcdc7c5de1d306e4c6d408577c11929aead853e29a94fb61e08	Tsahon shekaru da dama sai ya ci shinkafa sau biyu kullum.		sentence-collector	1	2
1654052ff57b25accf80b1277d626c208d4cbd97348656dfaa845daa55fd3e5c	Da yau zan kira ta.		sentence-collector	1	2
16592865b4ccddee79ac7944cfc39fef0f3be537ee21aec2a27782f15e9ef78a	Ba wanda ya damu da ni.		sentence-collector	1	2
166d24c595f362e7c7a2a23f736fdae889b40b1df6d1f80c606974ae2c7aef1d	Kada wata ƙasa ta shiga harkokin cikin gidan wata ƙasar.		sentence-collector	1	2
1671f73f1b345db7cef3312be6b32399488a475b323990428d3c5c89e61ebcb1	Na samu sako ne a akan cewa kawai an soke taro.		sentence-collector	1	2
167bbc0b37153225ed01592b3357c9e9c8cde0ebbc352bc7dd870bdf018835d1	Karshen tashin hankali; bi salama.		sentence-collector	1	2
167cf8b1227836c11da9dd3832d833073d84ce998c42254649f3464ea6b657eb	Gaba ɗaya ƙungiyar sun ji su cikin annashuwa, bayan sun yi nasara a wasan.		sentence-collector	1	2
16830c073e9e3f0288cb29bb89501d3eb5bdec0d6066b1bcb669f68a22e1a757	Musa na son kowa ya san baya farin ciki.		sentence-collector	1	2
16907ea1f2c4989500ff64db45c8baaf12c12ea03ecd2db4049c75b0bbe22134	Tun lokacin da Asabe ta mutu, mijinta ya shiga cikin zurfin tunani.		sentence-collector	1	2
1691a3c2d4ad09872dce94f30a2a18cc247b9a0974b72ffcd325a709f9551311	Ban san yadda ake sarrafa tayan keke ba.		sentence-collector	1	2
16949f5ad31d4fa1bc1d4dff2dbed410330127aa175797c56172d0f913b3ba4f	Suna da kiranta da Lena.		sentence-collector	1	2
1695d314427e8a600b2e0598e6a9576a8fa365fe6e541a3e5e90cc96fdf10acc	Bitrus da Hauwa basu cika amfani da wayoyinsu ba.		sentence-collector	1	2
169635a0005f9960030db820a3cab6066d29bbf30e6bbde79533367a30e796bc	Wadancan kwamfutocin? Sun kasance kudi saukar da magudana.		sentence-collector	1	2
16a3081ef20e2b77fa47e20c1c2fb4aa1fbed14107255fe1dd9a28d6f6a8f503	Tana son taimakawa abokanta.		sentence-collector	1	2
16aefa4615d637b8437668c88bd70d41e23ca2c6cebf471489b59673895fae47	Oto-lalata jerin makamai.		sentence-collector	1	2
16bce6caa446d654059ff3fc53f3523b7323ab1fbc8eb956cbcf6f1c21a11275	Menene sunanka?		sentence-collector	1	2
16c45dbff5505bef19e1c2b151e79cf0d7716659b4b6f44d56408f4c04086443	Tuffar ta fara ruɓewa.		sentence-collector	1	2
16d03b12fc629df7934a140c0c036f47570f2d03acc70f442af94bb10527f807	Amsa har yanzu ya rasa Babangida kusan watanni tara bayan mutuwarsa.		sentence-collector	1	2
16e08f4d4de2e840fb54d356504794b991578e6aeaab171e1fd47d504fdf37ad	Bai haɗa da dukan ƙuntatawa ba, amma har yanzu yana da amfani.		sentence-collector	1	2
16f819fa7e08fbe34fe7f5565399deb9ada3519242f635e4f1b39135d4ff4460	Ban fahimci rabin abinda ta faɗa ba.		sentence-collector	1	2
170827e7e435632d4efdb787d3ad5aea3945f4a6b5959b147d2992f6c5b5b8c3	Ba na so in zauna a can.		sentence-collector	1	2
17094ee30d9ee93fd5f8f0f6ac441d6eb45692b07918ea40e2fa8f68df30770d	Kamar ba ka girgiza ba.		sentence-collector	1	2
170962ac99323e30338e40c4f221adbcf90386d9711fb6689260610974985a52	Habibu da Lami ba masu kudi ba ne kamar yadda mutane ke tunani.		sentence-collector	1	2
170ae4d568b5c2fbac7c99ea5459d68b6046f1e2b647cd95c996f3559c1821b2	Ka san banbanci tsakanin silba da gwangwani?		sentence-collector	1	2
171a7dc6023f6036841e9a4097a9f0fac9c11639349e4183d85f8bf48ba0b624	Mutu, ƙazami!		sentence-collector	1	2
171b0198a934a5a044a22690566a4d7c64a4c8751ab4c3a36f4380c1b5d9f2df	Kina da ƙafafu masu kyau.		sentence-collector	1	2
171c4acdaa587442f81c004f4e2354b62928105cfa7f15a0416aa7c44ff7cb90	Ka ajiye in da baza agani ba.		sentence-collector	1	2
1723627e396f6d9baeb5dff0dda106ffdd55e14a8f96c69e11dcd7710570a178	Ku neme ni tare Mr Smith.		sentence-collector	1	2
1726b25876b1bbb382da6840ccb6781e0b28ee7451eca05770da47b35a14f616	Sha-sha-sha — kamar ganga kowa ya buga ya wuce.		sentence-collector	1	2
173dd7532dc4356e0fe83ae3751259f9b81bb93cb2db4af8d7a3d9c0a83977a9	Na tsani tambayoyi.		sentence-collector	1	2
17449f0df66c4cd4b22ea1e3243f9841bd9639ed02efedc170bb71566e283a9b	Aisha na alfahari da kanta.		sentence-collector	1	2
174b12e23e4f0127697b61806720939a02b41d01d86586e06ad4cb19d2ca0aa6	Na rasa rigar da zan zaɓa; tsakanin wannan jar da koriya.		sentence-collector	1	2
175b5f8dbb21ed8185cc55fb03dfb7d7595cc66a95ffd62be4c001ee808416e7	Zafin ya shiga cikin kafafuwana na dama.		sentence-collector	1	2
1762116f4c046d77f97ad1a79da2103507b8283278f3ae45607a36856451364b	Yanzu na huce nan wajen.		sentence-collector	1	2
17644b420c48d8706fe88de4e517a1e2ef86c5036d273213db9b92d87d0d0ab8	Suna tunani sosai.		sentence-collector	1	2
17679da6d00230f9f498a0ea26a58f6b6606cec4af5f0ea68ac2c41d07ec7826	Ana buƙatar ɗalibai su yi aikin sa'a ɗaya ga alʻumma a kowane sati.		sentence-collector	1	2
176dcdaa9ed5a7f5b05b8dc25dc2f9ef075ff0aba674874e2a490e73009e2b35	Halinsa koyaushe abin daraja ne.		sentence-collector	1	2
17734644354ffa7f2b4ed7cd6f68afa23e0657f988bf97812fbcb68f2cf8a39e	Kungiyar haɗaka da kamfanin sun amince da sabon kwangila.		sentence-collector	1	2
17745e45e54271aab357a9dd43b76ce9b686beb98db636568c382c815198cd87	Ka yi ma Jalal gargadi kar ya yi hakan, ko?		sentence-collector	1	2
177a71feb12d8f9f716b042e4a39294bab0da92898a6107ae9b384e70ad9b12a	Za a ƙara buƙatar gwaji nan gaba.		sentence-collector	1	2
1783aa5e00788907b256ed9cb1128da780e50c5a26fb264c36d830a1fa90e7b1	Nauyi na sanya abu zuwa tsakiyar duniya.		sentence-collector	1	2
1797045c5e33cc2f5d0546ded9984d364fd2a7950e0e97364c14f828c8a2f91c	Yusuf ya yi mamakin yadda Hafsat ta canza da yawa.		sentence-collector	1	2
179787416ed37d684596a895be0a0790c1f93dc8f39386dd31c376760249d165	Kamfaninmu yana tallace-tallace na shekara-shekara na yen dubu miliyan.		sentence-collector	1	2
17a04baafc790c9b9be8ab3ea2a3b06bf3215da3dd92f0ff3f4d2b877ccf0440	Ba'a yi ba a baya.		sentence-collector	1	2
17a35c93bb5567d3b9ce205ac25fcffd3d8fd18ca53dd14713b67f89bd382d6a	Ina son na san me ya sa ba kya son Hassan.		sentence-collector	1	2
17bb2169aee1fa9dfb0a8f3bea3dcf7e104a78ff8f22ae3d9c00b1708b3b9b40	Menene kake tsoro?		sentence-collector	1	2
17c03e573ca26e6c6d2c5f99f39ffd72c864d1ebb0a87bf21a683598297782b0	Aliko bai san Hauwa na asibiti ba.		sentence-collector	1	2
17c95c0392864a8d37e875cd43334d9466fd97a2fc5034c7d324766778386b4a	Mulkin Bush da Al-Qaída duk abu ɗaya ne?		sentence-collector	1	2
17cb954e71672a6e8560975b7ed3965117d306bdb6b183e673b5a58f23de9d73	Ni da Abdullahi mun zauna a wani kyakkyawa otal lokacin da muke a Boston.		sentence-collector	1	2
17d1a92c7573b65c8a57aeec813a72e8796e0be51f5b11a93722d0219a60a7bb	Littafin da na sayo na kan tebur.		sentence-collector	1	2
17e7649a7b134a97d946039ba5d8efdae1b0dbda30e9cedc7ad6df349a390f28	Ko dai ya sha ƙwya ko kuma ya haukace.		sentence-collector	1	2
17e7bfb0f9b0f0dee79c31fcaad87836eef3f7055c1f63728669c3ce1ad0e4ff	Kana kewar matar ka?		sentence-collector	1	2
17f0b38944c5827f2b2dfcbefa1c40aa609466446fc8df1277cff5c7a51c4a50	Ba ka son karen Yusuf.		sentence-collector	1	2
17f203b2906c80999ece90eec4ef0befe50e66dce7e5301e859fc022a451afaf	Ina fata dukkanku za ku ji ni sosai. Wannan ita ce ma'anar kawai.		sentence-collector	1	2
17ff8ba01b2b63e00679ac6bacb2703b72562b69ad2d9ed81bf53007924c6bac	Jarumin ya mutu akan ki, masoyiyata sarauniya ta.		sentence-collector	1	2
18006cdc75a909f113f8709cec63c415acb357311fe370cc330cafbe7a827210	Kamar Jauro na jin tsoron wani abu.		sentence-collector	1	2
18012e002ee0b96d8131d708cdd6febd2c6f4ad6e20c024d74bfef7608a5487a	yana tsakiyar kirji		sentence-collector	1	2
180a9fbc2077eb4e54f42d72a6c993ee8e7f15c8ef66d3ce9f4a4b46a0d8057b	Bana son na zamo sirrin ki.		sentence-collector	1	2
1812c39d582c201bb987dd4b7e032d17d598e971653a9a8dfc06fc1d1c7eb19f	Akwai balan-balan ɗin dake tallan shagon wadda ke kaɗawa a saman sa.		sentence-collector	1	2
1816e97649960aec17d76aa468b514d52c2942dc490fa68280d364ba0d945deb	Ba kwa buƙatar shirya wani muhimmini jawabi.		sentence-collector	1	2
182306c15b7978524a729f637dcf866c2c252d3eac424cf6da46a9ab255215a5	Me zan rubuta a nan?		sentence-collector	1	2
1823c259cb22927feb3830dc58545e31beb925aabb97dc06ce62d47fc71fbd6f	Me ya sa ba ki gaya musu su tafi ba?		sentence-collector	1	2
1833996310738ad132a3f0113a27159bcd4a8492e758d5de6a32ca963f49751f	"""Zan biya ki. """"Ba ina yin wannan domin kuɗi ba ne."""""""		sentence-collector	1	2
18386f18d05752c36255d2c3865e562fac977e168567649fff8c33da7c47899f	Da ya je ya jefa kanshi a rahaman kotu.		sentence-collector	1	2
18420911132108c08c904a760722ccb0589b77f69a835c28f93ed0ced66b9f21	Wannan abin me jar sheda na siyarwa ne.		sentence-collector	1	2
184375d126b2134bef7d706bb833f05bd2cc93ad613eb38d3957a9adbff8e4eb	A gayawa sakataren ofishin ya zuba kayan a wajen ajiya.		sentence-collector	1	2
185931595a74a53cce4b845e2c5ff6fba23cd0d66c9e7ea0bfb9ea7414264aad	An yiwa littafin nan ciniki mai kyau.		sentence-collector	1	2
1878aeb30f5a57a215f0661b2478c1f2d8d924a87f4c5d5bb872cbe74e760712	Ya mugun tsorata da ya ga ƙaton macijin.		sentence-collector	1	2
1878bee1cbc35acf9883102456bc502bb162b700ac2f8990a6819bc39364f8d0	Zulaitu ta ce ba ta tunanin ya kamata Yakubu ya yi haka a waje.		sentence-collector	1	2
1881aa694fbaa9cd2c10523e83a25f1f8791e53ed19d94910a265f977b16b93f	Ina ɗaukar wata hanya dabam.		sentence-collector	1	2
1891f37684d5ee1c73c59fc6a2dc28abf5cb1e5ecb0cfdd28fd1e7f5e97ca935	Zan komo kansa.		sentence-collector	1	2
189f83da46751e0ca0040c61dc19c8bbdf6d1ef98e5ef78fa93cb69fc9948a1f	Ya kamata ka tambaye shi.		sentence-collector	1	2
18b480c2d56e372c4c1cd856634dae7bc19fafc28cd885ff03d11d88f2e013f1	Akwai mamaki, a ce bai san labarin ba.		sentence-collector	1	2
18efe8cc4f46b781bbfc3bb23ecf414df4ace31f9449b3d333bdd375dd176a44	Asabetu tana son kiɗan gargajiya yayin da Tijjani ke da farin ƙarfe.		sentence-collector	1	2
18f853d9234903bc0467f49a5586e098bfdad3ebbc7e63a2522c8f835f175805	Abdullahi ya san cewa zai iya yin hakan da kyau.		sentence-collector	1	2
18fb39cc0efb5b709bc959176c55945a4dde6b21a5661c2b7a9e7a3f19b5f94e	Faɗa mini wunin ka a yau.		sentence-collector	1	2
19241cfbbd50d71cf82d61553e3754ede32ca62e02c2b1ab0ed336441423d3ee	Tsufanta kamar ita ta yankewa duniya cibiya.		sentence-collector	1	2
194bea12b9ae1a39689097f8215c640ee4e853a34b3faa8cf11b96d313576786	Har yanzu kai likitan hakori ne, ko ba haka ba?		sentence-collector	1	2
194f0f658f0ee21a0bc3ce8ab1306d514161050fd0118104372599e0eba13eb5	Babu rigakafi, amma hukumomi dabam-dabam suna kokarin samo rigakafin.		sentence-collector	1	2
196ae7ad795329ea612c2de3180e52752bdf23432b6c25b6c96d244fec637109	Babangida ya ce yana jin daɗin abinda yake yi.		sentence-collector	1	2
196e91a8906ae1223f2a15b8d5b121f4dc8c81932fd3bcaeba428c97be946aa5	Za mu je ciniki ranar Litinin.		sentence-collector	1	2
19740c0a4eaf657437e9d87a402792f6cc40c830902f4fcd01a9ebcd88b7d5a0	Alƙalin ya gaji da jirgin ƙasan mara daɗi.		sentence-collector	1	2
19852e24e266f773657b49d5de1fd61f2c9f04c806514b4bc5da70949bf001ef	Ibrahim ya ce baya tunanin ko akwai wanda zai iya haka.		sentence-collector	1	2
198633971378e854e8c943fd56aca723ddd07c600e74e043abc034d9cccc90ff	Na dakatar da bidiyon.		sentence-collector	1	2
19863cc021ca7f9cbfe6e2532993e663e3b406694fb9886a7123ae9731e76585	Jauro ne shugaban mu.		sentence-collector	1	2
198f3b40dd74f9b60b71d6376711a4cd3a236514c23baae5bf82105291359756	Ni kaɗai ne ban faɗa taron ba.		sentence-collector	1	2
19a3224c6dc62ac1dd23bcc18203e91e32d404a29c1cb45ac3738fed6e4d0654	Khalifatam ta ture Bitrus daga jikinta.		sentence-collector	1	2
19a37b18d8742321ad9558139cfb7d7d9f50a3660f004861fa62e00dbddfa5d6	Yaya abin yake a Boston?		sentence-collector	1	2
19af8a07c36730561d42ac7ede2a296b2a9e039d182816aec95aa582dbc667f5	Ina son zuwa gonarsa lokacin hutun bazara.		sentence-collector	1	2
19bce3a2793a467bed324d202486aa08c599aefed15c545be3befd196d6a492e	Na ji rauni yayin da muke darasin motsa jiki.		sentence-collector	1	2
19c584bee9e8e7854162c4ca9a0c3cf37da87246d1e4ffdc36fe7bc54e7c9a61	Wandunanka sun yi dauɗa.		sentence-collector	1	2
19c687cb3caf268ac53e66dc9fe450ed399365c02a515952a07d121eabe11f9e	Tashin hankali ya hana ni bacci duk tsahon dare.		sentence-collector	1	2
19e238655f35d38b65942aff67f62a2f309ad8a8a034bbcd5cc8dca195573b05	Gudanar da dynamite yana da haɗari.		sentence-collector	1	2
19e5e8c2a72302309829cbabe51510f5415a1a08db02fa4b79bd61fc0fc4f07f	Baki ɗaya farin cikin da take ciki ya koma baƙin ciki.		sentence-collector	1	2
19f9a3c245b9eeac8afc68b565214dd6e28af9bb0c7aa4b3c72fd8133a085dcb	Har yanzu Abdullahi bai bawa kajin abinci ba.		sentence-collector	1	2
19febf05300d07e8852263d17a214e8a6a5af4cfa285f3fb30b7517df8cb09ce	Manyan alamomin cutar sun haɗa da zazzaɓi da tari tare da takaita shakar iska.		sentence-collector	1	2
19ffcc4089fc3d0fc3eb763b90f66ea2b24c3522de937acfe09524f271c329f1	Aliyu ya sanya tsinken gam a bakinsa.		sentence-collector	1	2
19fff3e084b41c7d28aea6be588d2902a29df9f36fcddcbed21e1f4909a01e2f	Dole ne mu kawo hanyoyin koyar da mu har zuwa yau.		sentence-collector	1	2
19fff6766ab2cc8a4b474ec61776fbbe90b1a247cf4a18d53ba865e8686dab05	Lokacin da ya kai mata hari tana neman makullan cikin jakarta.		sentence-collector	1	2
1a1bcf0065ac21ec9d806034a3f4fa157ef6ba5a4b1cd74a6e820a68cd341968	Na ji zafin mutuwarsa kwarai.		sentence-collector	1	2
1a2867d0a88c470c6ce5a1c226fac5fef17857eaaf3e5d11843a57a695ad009c	Ban yi mamakin kin yin abin da ya kamata ki yi ba.		sentence-collector	1	2
